timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1731604200000,89076.00000000,89172.59000000,89076.00000000,89094.36000000,33.11707000,1731604259999,2951787.85419610,6478,21.98282000,1959329.21723030,0
1731604260000,89094.35000000,89094.36000000,89012.17000000,89071.99000000,28.09449000,1731604319999,2501979.67968110,5909,16.34986000,1456042.64290770,0
1731604320000,89071.99000000,89151.48000000,89069.40000000,89124.01000000,33.83706000,1731604379999,3015340.91388300,5079,18.65139000,1661965.81703390,0
1731604380000,89124.01000000,89182.43000000,88984.00000000,88988.71000000,44.56257000,1731604439999,3970307.32268040,7017,17.58051000,1566499.66960760,0
1731604440000,88988.71000000,88988.71000000,88804.00000000,88812.12000000,51.92230000,1731604499999,4614589.44456100,9131,21.41980000,1903526.77030300,0
1731604500000,88812.85000000,88865.18000000,88800.00000000,88800.00000000,29.60220000,1731604559999,2629507.15441230,7792,13.01957000,1156492.91330990,0
1731604560000,88800.01000000,88800.01000000,88696.97000000,88722.01000000,53.18665000,1731604619999,4719824.88682430,8488,18.07207000,1603659.88892510,0
1731604620000,88722.01000000,88900.00000000,88712.00000000,88900.00000000,18.58909000,1731604679999,1650575.45427350,4830,12.12377000,1076549.75883520,0
1731604680000,88899.99000000,88899.99000000,88828.00000000,88858.81000000,30.55192000,1731604739999,2714847.31048320,6126,11.94302000,1061218.72714050,0
1731604740000,88858.81000000,88927.83000000,88851.73000000,88901.66000000,17.83657000,1731604799999,1585582.16889600,5490,10.14584000,901923.83514970,0
1731604800000,88901.66000000,88923.99000000,88844.00000000,88912.57000000,19.31813000,1731604859999,1717189.46364320,7239,9.75491000,867060.66579030,0
1731604860000,88912.56000000,88976.00000000,88793.03000000,88846.97000000,21.13725000,1731604919999,1878961.91596820,9231,8.53817000,758952.39475750,0
1731604920000,88846.96000000,88956.57000000,88828.01000000,88935.44000000,14.38138000,1731604979999,1278503.52466210,7586,6.28567000,558733.79978790,0
1731604980000,88935.44000000,88942.57000000,88857.40000000,88888.00000000,17.67255000,1731605039999,1571194.84805540,3512,9.13474000,812089.49110080,0
1731605040000,88888.00000000,88951.99000000,88874.64000000,88874.65000000,12.46679000,1731605099999,1108431.65401570,4911,6.07597000,540196.78980370,0
1731605100000,88874.64000000,88975.99000000,88849.91000000,88916.96000000,25.68022000,1731605159999,2283254.10664630,8035,14.51179000,1290262.60039220,0
1731605160000,88916.95000000,88967.03000000,88896.01000000,88938.19000000,38.81375000,1731605219999,3452001.38908130,6976,29.24478000,2600916.35081140,0
1731605220000,88938.18000000,88950.64000000,88731.04000000,88745.82000000,43.08097000,1731605279999,3825306.15004720,5868,7.44458000,661307.76964560,0
1731605280000,88745.82000000,88760.00000000,88666.06000000,88673.12000000,31.95978000,1731605339999,2835563.79296220,4693,9.84621000,873551.02917100,0
